,benchmark,nodenum=300,iterations=300,threshold=0.8,per_NICN=0.6,per_NIC=0.6,LLM=1
60,0.0015786569759479886,0.000621198127572034,0.0011326613190597115,0.0014077129880466297,0.0010927330804553544,0.0005657893169197738,0.0007142768335081083
61,0.0015959173385148,0.0005459100529700906,0.0010337629095283215,0.001323824378698811,0.0009788835788389306,0.0005801853616089927,0.0008868980823191772
62,0.0015130644698569038,0.0005003735170352946,0.0009692167245779912,0.001318771723084159,0.0009076882193288594,0.0006862607360537459,0.0007905850913971836
63,0.0015170485337463139,0.00046251595615182486,0.000992730401551199,0.001221105897587189,0.0008673493279627372,0.0005297548580656468,0.0008553754858697607
64,0.0014107090950277533,0.00046712137166516536,0.0009898839212138882,0.0012094015538564717,0.0008402337511224303,0.0006461766190499107,0.000702443295162509
65,0.0013450330839265149,0.0004380204888906538,0.0009058452160196406,0.0011874806669709013,0.000799444397242549,0.0005070569719080997,0.0008101482948726642
66,0.0013726939709362246,0.00040779703171677943,0.00083453492721921,0.0011238876181467138,0.0006979123271016994,0.0005000825303471932,0.000755752178076036
67,0.0012744334356890724,0.0004200547058050267,0.0007939678023353391,0.0010993210610776758,0.0006452018129829725,0.000519004850677891,0.0006490274223028414
68,0.0010859883134668707,0.00039814474669470467,0.0007903422024352091,0.001068012066146947,0.0006629360158935226,0.0006028866196537273,0.0005757254481296339
69,0.0009973422320035815,0.0003793897361485178,0.0007683094500155086,0.0010150589660541975,0.0006668876048151225,0.0005187635429854035,0.000589273008586913
70,0.0009757661712674971,0.00036682490643308725,0.0007493659238552381,0.0009692983706629071,0.0005986970826780773,0.0005268843761032375,0.0005237705638043044
71,0.0009079138854099162,0.0003471450716004721,0.0008518027126159227,0.00094534381619953,0.000604715888670087,0.00047259080344638874,0.0006349855317513337
72,0.0008353684962876246,0.00034466759467211645,0.0008465797989133368,0.0009368703738287709,0.0005700855319076985,0.0005286329033727006,0.0006067829052024908
73,0.0008654860573154414,0.0003485774477223343,0.0007970649773215664,0.0008970175089759609,0.0005743725740873351,0.0005113219221542656,0.0006556331197035279
74,0.0008160567687698808,0.00034527651645803134,0.0008637108620014818,0.0008544125949952133,0.0005656133119634376,0.0005352091508223879,0.0005843943907635395
75,0.0007557701626182477,0.0003341765668456682,0.0008075150521649584,0.0008196470343507125,0.0006021880055333987,0.0004753646916066482,0.0005551209239202987
76,0.00069748492064811,0.0003458617279795448,0.0008576898393637873,0.000816681092125435,0.0005317043779858271,0.00047682216098256854,0.0006177243429939995
77,0.0006806389543956753,0.000335314265439632,0.0007860698724549241,0.0007764858582693923,0.0005043381874174073,0.0004575384597734731,0.0006607104516114981
78,0.0007614304798204266,0.0003274656593119173,0.0007885804609731654,0.0007269317985579164,0.0005152558564544503,0.000531510875059117,0.0006681937249951637
79,0.0007093632347516729,0.0003118132407982123,0.0008788899524482025,0.0007008063183317946,0.0005898348030755223,0.0005857566754456493,0.0005862384954473193
80,0.0006614909648982311,0.00029897959209630346,0.0008050563910485428,0.0006837137550687431,0.0006351307638098835,0.0005107779137845758,0.0006092573612307404
81,0.0006346734304560339,0.0003166199690798406,0.0007676614087937751,0.0006962437712469874,0.0006528958034491178,0.0004716953372095655,0.0005909842043766672
82,0.0006145608856075063,0.0003156731889037021,0.0008380334533854898,0.0006424235993730053,0.0006620230510680013,0.0005087013342769202,0.0007436226625451846
83,0.0005739254640411338,0.00031774532254380094,0.0007715599752189955,0.0007486195155208352,0.0007779147177199356,0.0005418618300933309,0.0006704901724710577
84,0.0005511877662363741,0.0003332565035244219,0.0007388367099796555,0.0007182792861500825,0.0007789804894875914,0.00045685564280821273,0.0005999880125920208
85,0.0005213424048461075,0.0003627640861680433,0.0006928688097413239,0.0006827292546983214,0.0007273942144350497,0.0004141576486398428,0.0006393980984456881
86,0.0006093240484200131,0.0004655770061501021,0.0006590869734631012,0.0006928953908465962,0.000696485144060607,0.00046645633737216104,0.0006532450294088854
87,0.0005221560685004416,0.0005284758458291561,0.000684849800678382,0.0006337234807794295,0.0005916198478594756,0.000560709943041215,0.0006794925414585557
88,0.000526047764444705,0.00047400945372207717,0.0007226116932365388,0.0005627564614704443,0.0006172099418855877,0.0004693017048999789,0.0004902182374319583
89,0.0005328929396563643,0.0004024874005273313,0.0006911374165806646,0.0005904321482284356,0.0006048059003759525,0.0004886822240402172,0.00062186944202149
90,0.0005030145143372175,0.0003761193783379599,0.0005928663214930602,0.000567226014954217,0.0005539428289474078,0.0004316992141775916,0.0005234605694488681
91,0.0004750342890057951,0.0003241041250523571,0.0005579744196347413,0.0005206097113502298,0.0005829931121857411,0.00045346631329255924,0.000584651544150771
92,0.0004887357827853519,0.000298223435604199,0.0005582947358500337,0.0005271253145592667,0.0005493830934923872,0.0004984264435954831,0.0007307223482227254
93,0.0005005066349231823,0.0003042824369576733,0.0006404892194631219,0.0005463097598863073,0.0005266619922946109,0.0004480331398029054,0.0006383013907301469
94,0.0004585293957864055,0.00031260049435671687,0.0006600979808509509,0.0005670081056743162,0.0004963326262557416,0.0004187138651304616,0.0005246519537642325
95,0.0004992868458454127,0.00029289684538230383,0.000615531890631112,0.0005459070582079301,0.0005079434419915328,0.0005370008536589241,0.0005069486231757676
96,0.00047354924729221104,0.00031790883272041106,0.000671334039099213,0.000510906018908961,0.0005307202288939204,0.0004957899588107176,0.0006996457674001119
97,0.0004660275018179524,0.00034578394197728936,0.0007690294883572578,0.0005171619214204152,0.0005751937411141902,0.00047419377690006314,0.0005707204382955514
98,0.0005122541154534142,0.0003853862571863817,0.0006240779933229878,0.0005014568170014223,0.0005782647819229129,0.000469186162389854,0.0005206630592892294
99,0.0005019840752203495,0.0005262575254486777,0.000565190606173364,0.0004559207639829482,0.0005553446041192388,0.0005650193525246454,0.0005612507443745603
100,0.0004933993475920292,0.0005895279082097976,0.0006032633565931017,0.00041212000985067895,0.0005627216180339623,0.0005500167993826494,0.0005297432469951862
101,,,0.0007114160361150235,,,,
102,,,0.0007348582269116894,,,,
103,,,0.0007008079408286173,,,,
104,,,0.0006499358661717625,,,,
105,,,0.0006244985207406434,,,,
106,,,0.0005656201894123733,,,,
107,,,0.0005874383217371848,,,,
108,,,0.0005150318443347051,,,,
109,,,0.00045657020710500784,,,,
110,,,0.0006007940753052631,,,,
111,,,0.0005309360990829394,,,,
112,,,0.00046581894976702653,,,,
113,,,0.00039829874509475624,,,,
114,,,0.0004375751800068202,,,,
115,,,0.0005165875290938821,,,,
116,,,0.0005092179897174563,,,,
117,,,0.0005068636844451893,,,,
118,,,0.0004351589348897329,,,,
119,,,0.0004110326719008664,,,,
120,,,0.0004138143106783801,,,,
121,,,0.00038252210318383257,,,,
122,,,0.00034583635604629404,,,,
123,,,0.00034472130381146224,,,,
124,,,0.0003302649376823602,,,,
125,,,0.0003416343214754736,,,,
126,,,0.00041702118270823207,,,,
127,,,0.0003713176656878454,,,,
128,,,0.00033513418640632506,,,,
129,,,0.0003554567248882437,,,,
130,,,0.00037992471862768033,,,,
131,,,0.0004806592967478333,,,,
132,,,0.000577376127395809,,,,
133,,,0.0004641575176419941,,,,
134,,,0.0004203515199834083,,,,
135,,,0.0004786382883300523,,,,
136,,,0.0005468218757479819,,,,
137,,,0.0004568846224884343,,,,
138,,,0.0005480965184514621,,,,
139,,,0.00048112544493906714,,,,
140,,,0.00048047526420171867,,,,
141,,,0.0004014396342457102,,,,
142,,,0.00041665626379502765,,,,
143,,,0.0007315698486235585,,,,
144,,,0.0005874522529855312,,,,
145,,,0.00044899953973726053,,,,
146,,,0.00040678414168362597,,,,
147,,,0.0003649600428290644,,,,
148,,,0.00034660088229347284,,,,
149,,,0.00044231976020363056,,,,
150,,,0.0004892526802574548,,,,
151,,,0.0005099124233021594,,,,
152,,,0.0005400345986304556,,,,
153,,,0.000682702425891205,,,,
154,,,0.0006844272632130306,,,,
155,,,0.0009009883111506034,,,,
156,,,0.0008962318769956396,,,,
157,,,0.0007331913327888979,,,,
158,,,0.0006044983369879238,,,,
159,,,0.000550109328550756,,,,
160,,,0.0004948038252448024,,,,
161,,,0.00048009947463727875,,,,
162,,,0.00044113527867524027,,,,
163,,,0.00041603061451802676,,,,
164,,,0.0006126934625677576,,,,
165,,,0.00047571899555120525,,,,
166,,,0.00044513176350057887,,,,
167,,,0.0003832983339776289,,,,
168,,,0.00035289028712650423,,,,
169,,,0.00036649787852382495,,,,
170,,,0.00034739138358138346,,,,
171,,,0.00032766421564042595,,,,
172,,,0.00030877987177549583,,,,
173,,,0.00035199873542065467,,,,
174,,,0.00028981902608430125,,,,
175,,,0.00030367721411501383,,,,
176,,,0.0003048608026048043,,,,
177,,,0.0002734794649440093,,,,
178,,,0.00025874914431349444,,,,
179,,,0.0002502987193972719,,,,
180,,,0.0002515327239154753,,,,
181,,,0.0002512857287658641,,,,
182,,,0.00047025989332201255,,,,
183,,,0.00041525344774427794,,,,
184,,,0.0004954877493729724,,,,
185,,,0.0004836613169100518,,,,
186,,,0.0003916010269151035,,,,
187,,,0.0003946858447529395,,,,
188,,,0.00046779505725425105,,,,
189,,,0.0003545840408966639,,,,
190,,,0.00027723363918255903,,,,
191,,,0.00024466722213745194,,,,
192,,,0.0003588188384709083,,,,
193,,,0.00035115819869388954,,,,
194,,,0.0002757527808603721,,,,
195,,,0.0002527043982802815,,,,
196,,,0.00023369855837369714,,,,
197,,,0.00022954125056531285,,,,
198,,,0.00023307905640709072,,,,
199,,,0.00029751511258729267,,,,
200,,,0.00023506159216446853,,,,
201,,,0.0002216440666279814,,,,
202,,,0.00030858951968381015,,,,
203,,,0.0002611622535064287,,,,
204,,,0.00022362713294979728,,,,
205,,,0.0002931903753094604,,,,
206,,,0.00020796818909121672,,,,
207,,,0.0001858586623544937,,,,
208,,,0.0004527005867404752,,,,
209,,,0.0003098278619923633,,,,
210,,,0.00024126063165103042,,,,
211,,,0.000230605742972637,,,,
212,,,0.00027910298488930817,,,,
213,,,0.00023041222329313652,,,,
214,,,0.00021892603731338126,,,,
215,,,0.00024656935854675227,,,,
216,,,0.00021581827941550565,,,,
217,,,0.00019849873690423747,,,,
218,,,0.00022957489754185374,,,,
219,,,0.0001784970166727756,,,,
220,,,0.00018137619966926544,,,,
221,,,0.00016834143849274758,,,,
222,,,0.0002016449960380217,,,,
223,,,0.0001945687129483944,,,,
224,,,0.0001721016505924609,,,,
225,,,0.00017964012943321773,,,,
226,,,0.0001556481823053098,,,,
227,,,0.00017419166946693835,,,,
228,,,0.00016345591558047145,,,,
229,,,0.0001674928591542524,,,,
230,,,0.0001494346660477115,,,,
231,,,0.00030297670599199815,,,,
232,,,0.00022834317366350238,,,,
233,,,0.00018914300283734284,,,,
234,,,0.000156712071377742,,,,
235,,,0.0002735484588861533,,,,
236,,,0.0004165429154485737,,,,
237,,,0.00026135148203968415,,,,
238,,,0.0002389537093243865,,,,
239,,,0.00019691674003454666,,,,
240,,,0.00017688631167963822,,,,
241,,,0.0003427563720757745,,,,
242,,,0.00022238119186358064,,,,
243,,,0.0002021557209112449,,,,
244,,,0.00019062978847676556,,,,
245,,,0.00016538198612201942,,,,
246,,,0.0001818082118584674,,,,
247,,,0.00031025466608576113,,,,
248,,,0.0003814324218625637,,,,
249,,,0.00035216075247111663,,,,
250,,,0.00019831181081122164,,,,
251,,,0.00018873974565787182,,,,
252,,,0.0001977238814735819,,,,
253,,,0.000171050425558015,,,,
254,,,0.0001845937252359383,,,,
255,,,0.00015610933225312435,,,,
256,,,0.0002067403725412424,,,,
257,,,0.00019435012570447822,,,,
258,,,0.0001718228880972203,,,,
259,,,0.0001526166037592829,,,,
260,,,0.00016671396296838372,,,,
261,,,0.00013897949540510763,,,,
262,,,0.00013864206409506207,,,,
263,,,0.00013409961837577446,,,,
264,,,0.00013903448673640241,,,,
265,,,0.0001301586550468976,,,,
266,,,0.00014118519930774262,,,,
267,,,0.00013981298856019956,,,,
268,,,0.00013532468588479097,,,,
269,,,0.00014039721955487575,,,,
270,,,0.00013589370257060547,,,,
271,,,0.00022340157662408832,,,,
272,,,0.00018498100470213958,,,,
273,,,0.0003272896312829926,,,,
274,,,0.00023375493335487486,,,,
275,,,0.00016628239160933523,,,,
276,,,0.00014654596775855478,,,,
277,,,0.00014925556767520455,,,,
278,,,0.0003653016509229326,,,,
279,,,0.0004234812957016565,,,,
280,,,0.000267867396332353,,,,
281,,,0.00023780693095217447,,,,
282,,,0.00024379568882476973,,,,
283,,,0.00021140242290653238,,,,
284,,,0.00017130277319135967,,,,
285,,,0.00020214111744651985,,,,
286,,,0.00016630003545524034,,,,
287,,,0.0001524500686503494,,,,
288,,,0.0001426527490706639,,,,
289,,,0.00013325585192448233,,,,
290,,,0.00012884147673630306,,,,
291,,,0.00012141175453793344,,,,
292,,,0.00016082824478897084,,,,
293,,,0.0001363184636234376,,,,
294,,,0.00015654770827167378,,,,
295,,,0.0001593622083644572,,,,
296,,,0.000188582390388975,,,,
297,,,0.00012687490434279655,,,,
298,,,0.00012631653159523448,,,,
299,,,0.00010824597226073956,,,,
300,,,0.0001083918327019401,,,,
